Loading route 86d00e12925f4df7|2022-06-25--12-10-57
Loading route 86d00e12925f4df7|2022-06-25--12-18-27
Loading route 86d00e12925f4df7|2022-06-25--12-29-00
Address counts:
Starting new packet for 0x721
Finished packet on 0x721

Processing 0x721 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x721
Finished packet on 0x721

Processing 0x721 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x721
Finished packet on 0x721

Processing 0x721 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x721
Finished packet on 0x721

Processing 0x721 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x721
Finished packet on 0x721

Processing 0x721 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x721
Finished packet on 0x721

Processing 0x721 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x721
Finished packet on 0x721

Processing 0x721 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x721
Finished packet on 0x721

Processing 0x721 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x721
Finished packet on 0x721

Processing 0x720 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x720
Finished packet on 0x720

Processing 0x720 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x720
Finished packet on 0x720

Processing 0x720 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x720
Finished packet on 0x720

Processing 0x720 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x720
Finished packet on 0x720

Processing 0x720 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x720
Finished packet on 0x720

Processing 0x720 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x720
Finished packet on 0x720

Processing 0x720 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x720
Finished packet on 0x720

Processing 0x720 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x720
Finished packet on 0x720

Processing 0x720 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x720
Finished packet on 0x720

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\x02\x00)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x70e ISOTPFrame.Single(size=3, data=\x7f\x22\x31)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x70e ISOTPFrame.Single(size=3, data=\x7f\x22\x31)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x706 ISOTPFrame.Single(size=2, data=\x3e\x00)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x706 ISOTPFrame.Single(size=2, data=\x3e\x00)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x70e ISOTPFrame.Single(size=2, data=\x7e\x00)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x70e ISOTPFrame.Single(size=2, data=\x7e\x00)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xf1\x90)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xf1\x90)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x70e ISOTPFrame.Single(size=3, data=\x7f\x22\x31)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x70e ISOTPFrame.Single(size=3, data=\x7f\x22\x31)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xde\x00)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xde\x00)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x70e ISOTPFrame.First(size=26, data=\x62\xde\x00\x02\x07\x99)
Starting new packet for 0x70e

Processing 0x70e ISOTPFrame.First(size=26, data=\x62\xde\x00\x02\x07\x99)
Appending FIRST frame to packet on 0x70e
Ignoring duplicate first frame

Processing 0x70e ISOTPFrame.Consecutive(index=1, data=\xda\xaa\x10\x29\xa5\x16\xa4)
Appending CONSECUTIVE frame to packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=1, data=\xda\xaa\x10\x29\xa5\x16\xa4)
Appending CONSECUTIVE frame to packet on 0x70e
Ignoring duplicate consecutive frame

Processing 0x70e ISOTPFrame.Consecutive(index=2, data=\x40\x00\x00\x00\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=2, data=\x40\x00\x00\x00\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e
Ignoring duplicate consecutive frame

Processing 0x70e ISOTPFrame.Consecutive(index=3, data=\x00\x00\x00\x00\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e
Finished packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=3, data=\x00\x00\x00\x00\x00\x00\x00)
Error creating ISOTPPacket from ISOTPFrame.Consecutive(index=3, data=\x00\x00\x00\x00\x00\x00\x00): Cannot start a packet with a CONSECUTIVE frame

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xf1\x13)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xf1\x13)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x70e ISOTPFrame.First(size=27, data=\x62\xf1\x13\x4a\x58\x37)
Starting new packet for 0x70e

Processing 0x70e ISOTPFrame.First(size=27, data=\x62\xf1\x13\x4a\x58\x37)
Appending FIRST frame to packet on 0x70e
Ignoring duplicate first frame

Processing 0x70e ISOTPFrame.Consecutive(index=1, data=\x54\x2d\x31\x39\x48\x34\x30)
Appending CONSECUTIVE frame to packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=1, data=\x54\x2d\x31\x39\x48\x34\x30)
Appending CONSECUTIVE frame to packet on 0x70e
Ignoring duplicate consecutive frame

Processing 0x70e ISOTPFrame.Consecutive(index=2, data=\x36\x2d\x43\x48\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=2, data=\x36\x2d\x43\x48\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e
Ignoring duplicate consecutive frame

Processing 0x70e ISOTPFrame.Consecutive(index=3, data=\x00\x00\x00\x00\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e
Finished packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=3, data=\x00\x00\x00\x00\x00\x00\x00)
Error creating ISOTPPacket from ISOTPFrame.Consecutive(index=3, data=\x00\x00\x00\x00\x00\x00\x00): Cannot start a packet with a CONSECUTIVE frame

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xf1\x88)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xf1\x88)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x70e ISOTPFrame.First(size=27, data=\x62\xf1\x88\x4a\x58\x37)
Starting new packet for 0x70e

Processing 0x70e ISOTPFrame.First(size=27, data=\x62\xf1\x88\x4a\x58\x37)
Appending FIRST frame to packet on 0x70e
Ignoring duplicate first frame

Processing 0x70e ISOTPFrame.Consecutive(index=1, data=\x54\x2d\x31\x34\x46\x33\x39)
Appending CONSECUTIVE frame to packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=1, data=\x54\x2d\x31\x34\x46\x33\x39)
Appending CONSECUTIVE frame to packet on 0x70e
Ignoring duplicate consecutive frame

Processing 0x70e ISOTPFrame.Consecutive(index=2, data=\x37\x2d\x41\x48\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=2, data=\x37\x2d\x41\x48\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e
Ignoring duplicate consecutive frame

Processing 0x70e ISOTPFrame.Consecutive(index=3, data=\x00\x00\x00\x00\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e
Finished packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=3, data=\x00\x00\x00\x00\x00\x00\x00)
Error creating ISOTPPacket from ISOTPFrame.Consecutive(index=3, data=\x00\x00\x00\x00\x00\x00\x00): Cannot start a packet with a CONSECUTIVE frame

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xf1\x20)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xf1\x20)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x70e ISOTPFrame.First(size=27, data=\x62\xf1\x20\x4a\x58\x37)
Starting new packet for 0x70e

Processing 0x70e ISOTPFrame.First(size=27, data=\x62\xf1\x20\x4a\x58\x37)
Appending FIRST frame to packet on 0x70e
Ignoring duplicate first frame

Processing 0x70e ISOTPFrame.Consecutive(index=1, data=\x54\x2d\x31\x34\x46\x33\x39)
Appending CONSECUTIVE frame to packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=1, data=\x54\x2d\x31\x34\x46\x33\x39)
Appending CONSECUTIVE frame to packet on 0x70e
Ignoring duplicate consecutive frame

Processing 0x70e ISOTPFrame.Consecutive(index=2, data=\x37\x2d\x42\x46\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=2, data=\x37\x2d\x42\x46\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e
Ignoring duplicate consecutive frame

Processing 0x70e ISOTPFrame.Consecutive(index=3, data=\x00\x00\x00\x00\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e
Finished packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=3, data=\x00\x00\x00\x00\x00\x00\x00)
Error creating ISOTPPacket from ISOTPFrame.Consecutive(index=3, data=\x00\x00\x00\x00\x00\x00\x00): Cannot start a packet with a CONSECUTIVE frame

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xf1\x21)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xf1\x21)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x70e ISOTPFrame.Single(size=3, data=\x7f\x22\x31)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x70e ISOTPFrame.Single(size=3, data=\x7f\x22\x31)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xf1\x24)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xf1\x24)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x70e ISOTPFrame.First(size=27, data=\x62\xf1\x24\x4a\x58\x37)
Starting new packet for 0x70e

Processing 0x70e ISOTPFrame.First(size=27, data=\x62\xf1\x24\x4a\x58\x37)
Appending FIRST frame to packet on 0x70e
Ignoring duplicate first frame

Processing 0x70e ISOTPFrame.Consecutive(index=1, data=\x54\x2d\x31\x34\x46\x33\x39)
Appending CONSECUTIVE frame to packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=1, data=\x54\x2d\x31\x34\x46\x33\x39)
Appending CONSECUTIVE frame to packet on 0x70e
Ignoring duplicate consecutive frame

Processing 0x70e ISOTPFrame.Consecutive(index=2, data=\x38\x2d\x41\x47\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=2, data=\x38\x2d\x41\x47\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e
Ignoring duplicate consecutive frame

Processing 0x70e ISOTPFrame.Consecutive(index=3, data=\x00\x00\x00\x00\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e
Finished packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=3, data=\x00\x00\x00\x00\x00\x00\x00)
Error creating ISOTPPacket from ISOTPFrame.Consecutive(index=3, data=\x00\x00\x00\x00\x00\x00\x00): Cannot start a packet with a CONSECUTIVE frame

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xf1\x25)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xf1\x25)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x70e ISOTPFrame.First(size=27, data=\x62\xf1\x25\x4a\x58\x37)
Starting new packet for 0x70e

Processing 0x70e ISOTPFrame.First(size=27, data=\x62\xf1\x25\x4a\x58\x37)
Appending FIRST frame to packet on 0x70e
Ignoring duplicate first frame

Processing 0x70e ISOTPFrame.Consecutive(index=1, data=\x54\x2d\x31\x34\x46\x33\x39)
Appending CONSECUTIVE frame to packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=1, data=\x54\x2d\x31\x34\x46\x33\x39)
Appending CONSECUTIVE frame to packet on 0x70e
Ignoring duplicate consecutive frame

Processing 0x70e ISOTPFrame.Consecutive(index=2, data=\x38\x2d\x42\x46\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=2, data=\x38\x2d\x42\x46\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e
Ignoring duplicate consecutive frame

Processing 0x70e ISOTPFrame.Consecutive(index=3, data=\x00\x00\x00\x00\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e
Finished packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=3, data=\x00\x00\x00\x00\x00\x00\x00)
Error creating ISOTPPacket from ISOTPFrame.Consecutive(index=3, data=\x00\x00\x00\x00\x00\x00\x00): Cannot start a packet with a CONSECUTIVE frame

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xf1\x26)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xf1\x26)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x70e ISOTPFrame.Single(size=3, data=\x7f\x22\x31)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x70e ISOTPFrame.Single(size=3, data=\x7f\x22\x31)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xf1\x0a)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xf1\x0a)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x70e ISOTPFrame.Single(size=3, data=\x7f\x22\x31)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x70e ISOTPFrame.Single(size=3, data=\x7f\x22\x31)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xf1\x11)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xf1\x11)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x70e ISOTPFrame.First(size=27, data=\x62\xf1\x11\x4a\x58\x37)
Starting new packet for 0x70e

Processing 0x70e ISOTPFrame.First(size=27, data=\x62\xf1\x11\x4a\x58\x37)
Appending FIRST frame to packet on 0x70e
Ignoring duplicate first frame

Processing 0x70e ISOTPFrame.Consecutive(index=1, data=\x54\x2d\x31\x34\x46\x34\x30)
Appending CONSECUTIVE frame to packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=1, data=\x54\x2d\x31\x34\x46\x34\x30)
Appending CONSECUTIVE frame to packet on 0x70e
Ignoring duplicate consecutive frame

Processing 0x70e ISOTPFrame.Consecutive(index=2, data=\x33\x2d\x43\x41\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=2, data=\x33\x2d\x43\x41\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e
Ignoring duplicate consecutive frame

Processing 0x70e ISOTPFrame.Consecutive(index=3, data=\x00\x00\x00\x00\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e
Finished packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=3, data=\x00\x00\x00\x00\x00\x00\x00)
Error creating ISOTPPacket from ISOTPFrame.Consecutive(index=3, data=\x00\x00\x00\x00\x00\x00\x00): Cannot start a packet with a CONSECUTIVE frame

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xf1\x8c)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xf1\x8c)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x70e ISOTPFrame.First(size=19, data=\x62\xf1\x8c\x31\x38\x32)
Starting new packet for 0x70e

Processing 0x70e ISOTPFrame.First(size=19, data=\x62\xf1\x8c\x31\x38\x32)
Appending FIRST frame to packet on 0x70e
Ignoring duplicate first frame

Processing 0x70e ISOTPFrame.Consecutive(index=1, data=\x37\x36\x32\x31\x39\x31\x00)
Appending CONSECUTIVE frame to packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=1, data=\x37\x36\x32\x31\x39\x31\x00)
Appending CONSECUTIVE frame to packet on 0x70e
Ignoring duplicate consecutive frame

Processing 0x70e ISOTPFrame.Consecutive(index=2, data=\x00\x00\x00\x00\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e
Finished packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=2, data=\x00\x00\x00\x00\x00\x00\x00)
Error creating ISOTPPacket from ISOTPFrame.Consecutive(index=2, data=\x00\x00\x00\x00\x00\x00\x00): Cannot start a packet with a CONSECUTIVE frame

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xf1\x62)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xf1\x62)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x70e ISOTPFrame.Single(size=3, data=\x7f\x22\x31)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x70e ISOTPFrame.Single(size=3, data=\x7f\x22\x31)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\x02\x02)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\x02\x02)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x70e ISOTPFrame.Single(size=3, data=\x7f\x22\x31)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x70e ISOTPFrame.Single(size=3, data=\x7f\x22\x31)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xd1\x00)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xd1\x00)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x70e ISOTPFrame.Single(size=4, data=\x62\xd1\x00\x01)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x70e ISOTPFrame.Single(size=4, data=\x62\xd1\x00\x01)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xd7\x00)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xd7\x00)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x70e ISOTPFrame.Single(size=7, data=\x62\xd7\x00\x01\x01\x01\x01)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x70e ISOTPFrame.Single(size=7, data=\x62\xd7\x00\x01\x01\x01\x01)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xd7\x01)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xd7\x01)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x70e ISOTPFrame.Single(size=7, data=\x62\xd7\x01\x01\x02\x00\x00)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x70e ISOTPFrame.Single(size=7, data=\x62\xd7\x01\x01\x02\x00\x00)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xf1\x13)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xf1\x13)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x70e ISOTPFrame.First(size=27, data=\x62\xf1\x13\x4a\x58\x37)
Starting new packet for 0x70e

Processing 0x70e ISOTPFrame.First(size=27, data=\x62\xf1\x13\x4a\x58\x37)
Appending FIRST frame to packet on 0x70e
Ignoring duplicate first frame

Processing 0x70e ISOTPFrame.Consecutive(index=1, data=\x54\x2d\x31\x39\x48\x34\x30)
Appending CONSECUTIVE frame to packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=1, data=\x54\x2d\x31\x39\x48\x34\x30)
Appending CONSECUTIVE frame to packet on 0x70e
Ignoring duplicate consecutive frame

Processing 0x70e ISOTPFrame.Consecutive(index=2, data=\x36\x2d\x43\x48\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=2, data=\x36\x2d\x43\x48\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e
Ignoring duplicate consecutive frame

Processing 0x70e ISOTPFrame.Consecutive(index=3, data=\x00\x00\x00\x00\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e
Finished packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=3, data=\x00\x00\x00\x00\x00\x00\x00)
Error creating ISOTPPacket from ISOTPFrame.Consecutive(index=3, data=\x00\x00\x00\x00\x00\x00\x00): Cannot start a packet with a CONSECUTIVE frame

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xfd\x08)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xfd\x08)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x70e ISOTPFrame.First(size=123, data=\x62\xfd\x08\x00\x00\x01)
Starting new packet for 0x70e

Processing 0x70e ISOTPFrame.First(size=123, data=\x62\xfd\x08\x00\x00\x01)
Appending FIRST frame to packet on 0x70e
Ignoring duplicate first frame

Processing 0x70e ISOTPFrame.Consecutive(index=1, data=\x00\x30\x00\x00\x20\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=1, data=\x00\x30\x00\x00\x20\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e
Ignoring duplicate consecutive frame

Processing 0x70e ISOTPFrame.Consecutive(index=2, data=\x00\x00\x00\x00\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=2, data=\x00\x00\x00\x00\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e
Ignoring duplicate consecutive frame

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xfd\x09)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xfd\x09)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x70e ISOTPFrame.Consecutive(index=3, data=\x00\x00\x00\x00\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=3, data=\x00\x00\x00\x00\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e
Ignoring duplicate consecutive frame

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xde\x00)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xde\x00)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x70e ISOTPFrame.Consecutive(index=4, data=\x00\x00\x00\x00\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=4, data=\x00\x00\x00\x00\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e
Ignoring duplicate consecutive frame

Processing 0x70e ISOTPFrame.Consecutive(index=5, data=\x00\x00\x00\x00\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=5, data=\x00\x00\x00\x00\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e
Ignoring duplicate consecutive frame

Processing 0x70e ISOTPFrame.Consecutive(index=6, data=\x0b\x00\xc0\x02\x00\x30\x00)
Appending CONSECUTIVE frame to packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=6, data=\x0b\x00\xc0\x02\x00\x30\x00)
Appending CONSECUTIVE frame to packet on 0x70e
Ignoring duplicate consecutive frame

Processing 0x70e ISOTPFrame.Consecutive(index=7, data=\x00\x00\x00\x00\x00\x03\x00)
Appending CONSECUTIVE frame to packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=7, data=\x00\x00\x00\x00\x00\x03\x00)
Appending CONSECUTIVE frame to packet on 0x70e
Ignoring duplicate consecutive frame

Processing 0x70e ISOTPFrame.Consecutive(index=8, data=\x40\x04\x00\x40\x02\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=8, data=\x40\x04\x00\x40\x02\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e
Ignoring duplicate consecutive frame

Processing 0x70e ISOTPFrame.Consecutive(index=9, data=\x00\x00\x00\x00\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=9, data=\x00\x00\x00\x00\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e
Ignoring duplicate consecutive frame

Processing 0x70e ISOTPFrame.Consecutive(index=10, data=\x00\x00\x00\x00\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=10, data=\x00\x00\x00\x00\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e
Ignoring duplicate consecutive frame

Processing 0x70e ISOTPFrame.Consecutive(index=11, data=\x00\x0c\x00\xa0\x12\x00\x60)
Appending CONSECUTIVE frame to packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=11, data=\x00\x0c\x00\xa0\x12\x00\x60)
Appending CONSECUTIVE frame to packet on 0x70e
Ignoring duplicate consecutive frame

Processing 0x70e ISOTPFrame.Consecutive(index=12, data=\x0d\x00\x70\x01\x00\x10\x00)
Appending CONSECUTIVE frame to packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=12, data=\x0d\x00\x70\x01\x00\x10\x00)
Appending CONSECUTIVE frame to packet on 0x70e
Ignoring duplicate consecutive frame

Processing 0x70e ISOTPFrame.Consecutive(index=13, data=\x00\x20\x07\x01\xe0\x1b\x01)
Appending CONSECUTIVE frame to packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=13, data=\x00\x20\x07\x01\xe0\x1b\x01)
Appending CONSECUTIVE frame to packet on 0x70e
Ignoring duplicate consecutive frame

